20-05-2023	07:30:00	00:28:30	IIW SABBATH SCHOOL	TBA
20-05-2023	08:00:00	00:55:30	3ABN TODAY	Holbrook Indian School seeks to provide a safe haven for students to learn, live, and thrive in Christ by giving students the tools and skills they need to face the challenges that confront them. Join host Ricky Carter and guest Pedro Ojeda, principal of Holbrook Indian School.
20-05-2023	09:00:00	00:58:30	GOD: FACT OR FICTION? - WEIGHING THE EVIDENCE	Scripture calls us to rest in God’s love and care each Sabbath. Sabbath is a symbol of rest, not works; of grace, not legalism; of assurance, not condemnation, of depending upon God, not upon ourselves. Join us this week to see how the central issue during the last days of earth’s history is who we worship and why the Sabbath is crucial to that worship.
20-05-2023	10:00:00	00:58:00	3ABN WORSHIP HOUR	TBA
20-05-2023	11:00:00	00:58:30	NEW PERCEPTIONS	Albert Einstein's (Resurrection) Secret to Happiness—Sign Me Up!
20-05-2023	12:00:00	00:58:30	BIBLE ANSWERS LIVE	We cannot imagine or fathom what God has prepared for those who love Him... Something Magnificent is waiting beyond the turmoil ! And though time is closing in on this life, Keep Your Head Up and join us as we dream about our Heavenly homes ! We'll study too about the plagues and signs surrounding the end days - the tests we must watch for and endure before we enter into Heaven. But praise God !! There is no greater love than His ! and our greatest happiness will be found in loving Him.
20-05-2023	13:00:00	00:58:15	SUMMER CAMP MEETING	Together we will be focusing on God‘s character, His long-suffering, loving patience with you and me. God forewarns us that His patience will come to an end just like in the days of Noah. Yes, Scripture reminds us that God is patient – until He isn’t.
20-05-2023	14:00:00	00:28:30	PRAISE HIM NOW	TBA
20-05-2023	14:30:00	00:28:30	AWR360 BROADCAST TO BAPTISM	Episode 10
20-05-2023	15:00:00	00:55:30	3ABN TODAY	Holbrook Indian School seeks to provide a safe haven for students to learn, live, and thrive in Christ by giving students the tools and skills they need to face the challenges that confront them. Join host Ricky Carter and guest Pedro Ojeda, principal of Holbrook Indian School.
20-05-2023	16:00:00	00:28:30	MARANATHA MISSION STORIES	Defining Family
20-05-2023	16:30:00	00:14:30	CHILD IMPACT INTERNATIONAL	Praying for the Unsponsored- Bangladesh
20-05-2023	16:45:00	00:14:30	PAUSE TO PRAY	Join us for prayer and song on the topic of: mercy.
20-05-2023	17:00:00	00:28:37	BREATH OF LIFE.	It Never Goes Like You Planned It Part 1 of 2
20-05-2023	17:30:00	00:28:30	AUTHENTIC	Birds of Paradise
20-05-2023	18:00:00	00:28:30	LAYMEN MINISTRIES	Past, Present and Future
20-05-2023	18:30:00	00:14:15	UNSHACKLED PURPOSE	Imagine being locked down 23 hours a day, only allowed to take a shower two to three times a week, isolated, and held captive by your thoughts. Tune in to see the message of hope we shared with the men in CIF.
20-05-2023	18:45:00	00:14:15	JOURNEYS	Miikael was a thoroughly skeptical agnostic with a strong dislike for Christianity and a God who burns people in hell forever. A chance brush with the dark world of spirits prompts him to ask some deeper questions.
20-05-2023	19:00:00	00:58:30	ANCHOR SECRETS UNSEALED SCHOOL OF THEOLOGY: THE EN	The Strong Man and the Seven Unclean Spirits
20-05-2023	20:00:00	00:55:30	3ABN TODAY	Holbrook Indian School seeks to provide a safe haven for students to learn, live, and thrive in Christ by giving students the tools and skills they need to face the challenges that confront them. Join host Ricky Carter and guest Pedro Ojeda, principal of Holbrook Indian School.
20-05-2023	21:00:00	00:28:30	WHITE HORSE MEDIA	MONEY plays a large role in the battle between Jesus and Satan. White Horse Media’s 7-part series explores the peril and power of money, laziness, working, eliminating debt, saving, tithes and offerings, investing vs. gambling, retirement, and earth’s final crisis when “no man can buy or sell save he that has the mark.” Revelation 13:17. Based on Scripture and practical wise principles.
20-05-2023	21:30:00	00:28:00	SANCTUARY, SALVATION, AND OUR SAVIOR	The sanctuary is all about Jesus. Jesus is the Lamb. Jesus is our High Priest. Jesus is the door, the water of life and the light of the world. Every part of the sanctuary reveals the plan of salvation through Jesus Christ.
20-05-2023	22:00:00	00:58:30	REVIVED BY THE SPIRIT	Is the Holy Spirit a divine influence, a force emanating from God or is the Holy Spirit the Third Person of the Godhead? Many Christians are confused on this point.
20-05-2023	23:00:00	00:55:30	3ABN TODAY	Holbrook Indian School seeks to provide a safe haven for students to learn, live, and thrive in Christ by giving students the tools and skills they need to face the challenges that confront them. Join host Ricky Carter and guest Pedro Ojeda, principal of Holbrook Indian School.
21-05-2023	00:00:00	00:58:15	DISCOVER	Does Jesus Christ Have A Twin?
21-05-2023	01:00:00	00:58:30	ANCHOR SECRETS UNSEALED SCHOOL OF THEOLOGY: THE EN	The Strong Man and the Seven Unclean Spirits
21-05-2023	02:00:00	00:58:00	IT'S COMING	It's Coming
21-05-2023	03:00:00	00:28:30	ASAP MINISTRIES	Unto The Least
21-05-2023	03:30:00	00:28:00	FROM SICKNESS TO HEALTH	Blood, The Current of Life
21-05-2023	04:00:00	00:56:34	THOMPSONVILLE WORSHIP HOUR	Do You Want to be Made Well?
21-05-2023	05:00:00	00:28:20	DIGITAL DISCONNECT	We're definitely experiencing a digital disconnect - from the Lord, from family, from friends. And restoration can come in the form of a 'disconnect' from the problematic media.
21-05-2023	05:30:00	00:28:30	EVOLUTION IMPOSSIBLE	In this program we are talking about one of the most important components of Darwin’s theory of evolution—random mutations. Darwin believed that we all evolved through a series of genetic mutations—we are all mutants of a common ancestor. But is that true? Watch to find out what really happens as the result of mutations.
21-05-2023	06:00:00	00:28:30	BODY AND SPIRIT AEROBICS	Aerobics Dick Nunez, Rick Nunez, Brittany Nunez
21-05-2023	06:30:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	You need to be living a life of prayer if you want to move mountains. Pastor Doug presents seven Bible secrets to mountain-moving faith.
21-05-2023	07:00:00	00:58:30	AMAZING ADVENTURES	The Code of the King
21-05-2023	08:00:00	00:55:30	3ABN TODAY	Join John and Idalia Dinzey with special guest Marlene McKinney. Marlene once suffered from obesity, hypertension, and borderline diabetes. Since then Marlene became a certified Nutritionist, Lifestyle Coach, Certified Diabetic Educator, Vegetarian Cuisine Instructor, speaker, author, and fitness instructor. Today, she shares principles from her Wellness Recovery Program that are physically, emotionally, and spiritually life-changing.
21-05-2023	09:00:00	00:26:58	YOUR FAVORITES BY REQUEST	Bless The Lord, Oh My Soul
21-05-2023	09:30:00	00:28:30	ADVENTURES IN MISSIONS	Youth for Christ
21-05-2023	10:00:00	00:58:30	3ABN SABBATH SCHOOL PANEL	The great controversy theme is summarized in Revelation with the symbolism of two women: one clothed with the sun (Revelation 12), and one dressed in scarlet (Revelation 17). In this week’s lesson, we will study these two women and probe the conflict between truth and error.
21-05-2023	11:00:00	00:58:00	3ABN WORSHIP HOUR	TBA
21-05-2023	12:00:00	00:28:30	THE INCREDIBLE JOURNEY	William Carey and his family sailed to India in 1793. He often faced hardship and sorrow there, but he didn’t abandon his mission and stayed for over 40 years. He oversaw more translations of the Bible than had been done in all previous Christian history combined. Life was always challenging for William Carey. But he refused to quit, even when a devastating fire destroyed years of his literary work. His legacy has inspired countless others from his own day to the present. He became known as the revered “Friend of India” and the “ Father of Modern Missions.” William Carey shows dramatically how a life dedicated to God can make a profound difference in the world.
21-05-2023	12:30:00	00:28:30	TIMELESS HEALING INSIGHTS	Healing Insights from the Gospel of Mark: Requirements for Healing: Part 2 of 2
21-05-2023	13:00:00	00:58:30	REVIVED BY THE SPIRIT	Is the Holy Spirit a divine influence, a force emanating from God or is the Holy Spirit the Third Person of the Godhead? Many Christians are confused on this point.
21-05-2023	14:00:00	00:28:30	BODY AND SPIRIT (NEW)	Balance Ball / Abdominal Workout
21-05-2023	14:30:00	00:14:30	KIDS X-PRESS	Creating Peace
21-05-2023	14:45:00	00:14:30	CREATION IS! SCIENCE	Sometimes it takes practice to create a new habit.
21-05-2023	15:00:00	01:56:00	3ABN TODAY  LIVE	TBA
21-05-2023	17:00:00	00:29:00	THE CARTER REPORT	How to Survive The End Times Part 1 of 2
21-05-2023	17:30:00	00:29:00	THE CARTER REPORT	How to Survive The End Times Part 2 of 2
21-05-2023	18:00:00	00:28:30	JESUS 4 ASIA NOW	How a local church in America is making a huge impact in 10 towns in India by sponsoring Bible workers.
21-05-2023	18:30:00	00:28:30	SALVATION IN SYMBOLS AND SIGNS	Join the team as they dive deeper into the king's dream, and discuss the mingling of church and state.
21-05-2023	19:00:00	00:58:30	3ABN SABBATH SCHOOL PANEL	The great controversy theme is summarized in Revelation with the symbolism of two women: one clothed with the sun (Revelation 12), and one dressed in scarlet (Revelation 17). In this week’s lesson, we will study these two women and probe the conflict between truth and error.
21-05-2023	20:00:00	00:55:30	3ABN TODAY	Join John and Idalia Dinzey with special guest Marlene McKinney. Marlene once suffered from obesity, hypertension, and borderline diabetes. Since then Marlene became a certified Nutritionist, Lifestyle Coach, Certified Diabetic Educator, Vegetarian Cuisine Instructor, speaker, author, and fitness instructor. Today, she shares principles from her Wellness Recovery Program that are physically, emotionally, and spiritually life-changing.
21-05-2023	21:00:00	00:58:00	THREE COSMIC MESSAGES: EARTH'S FINAL CONFLICT	The Seal of God and Mark of the Beast Part 1 of 2
21-05-2023	22:00:00	00:28:30	STRATEGIES FOR STRONGHOLDS	Join Michael Carducci and Dr. Jennifer Jill Schwirzer as they discuss the effects of gender dysphoria (transgenderism).
21-05-2023	22:30:00	00:28:32	LINEAGE	The work started by John Wycliffe would spread and bear fruit across in Bohemia (modern day Czechia) and would lead to a national revival there. Two of the leading figures Jan Huss and Jerome would sadly be martyred for their faith but their legacy would live on long after they were gone. This episode also looks at the groundbreaking impact that the Gutenberg Press would have, particular several decades after its invention when Martin Luther came along.
21-05-2023	23:00:00	00:55:30	3ABN TODAY	Join John and Idalia Dinzey with special guest Marlene McKinney. Marlene once suffered from obesity, hypertension, and borderline diabetes. Since then Marlene became a certified Nutritionist, Lifestyle Coach, Certified Diabetic Educator, Vegetarian Cuisine Instructor, speaker, author, and fitness instructor. Today, she shares principles from her Wellness Recovery Program that are physically, emotionally, and spiritually life-changing.
22-05-2023	00:00:00	00:58:31	THREE ANGELS MESSAGE.	What Is The Everlasting Gospel? Pr. Stephen Bohr
22-05-2023	01:00:00	00:57:31	CELEBRATING LIFE IN RECOVERY	Hiv With Love Behind It Cheri Peters (Host), Barb Wise, Rick Wise
22-05-2023	02:00:00	00:59:45	REVELATION OF HOPE (PACLEB)	Path to the Throne of God Pr. Taj Pacleb
22-05-2023	03:00:00	00:57:55	3ABN HOMECOMING	Overcoming Obstacles
22-05-2023	04:00:00	00:59:49	TABLE TALK	The Hard Questions: If We're Saved by Grace, Why Are We Judged By Our Works? David Asscherick, James Rafferty, Jeffrey Rosario, Ty Gibson
22-05-2023	05:00:00	00:15:00	HIS WORDS ARE LIFE	2 Chronicles 27:6 - 30:6 Kelly Mowrer
22-05-2023	05:15:00	00:14:30	GRANDMA'S HOUSE	We visit Amish Country today. First we check out a Amish Country Store, we find some handmade gifts and food to buy.Then we are off to ride a horse and lastly we take a hayride pulled by a pair of beautiful Belgian Work horses.One thing that is very noticable about Amish Country is that the folks there live a much slower paced life. No electricity, no cars, learn more about this today on Grandma's House.
22-05-2023	05:30:00	00:27:30	COOK 30	Dahalatoullie et al Jeremy Dixon
22-05-2023	06:00:00	00:28:31	!DO NOT AIR LECCIONES DE VIDA	Chronic Pain Kim Rogers, Madison Turner, Dick Nunez
22-05-2023	06:30:00	00:28:30	WHEN WE TALK	Join the Conways as they share how to be free from chains that keep us in broken cycles.
22-05-2023	07:00:00	00:28:30	TINY TOTS FOR JESUS	Jesus Is Faithful Linda Johnson
22-05-2023	07:30:00	00:14:30	JESUS MY LIGHT	TBA
22-05-2023	07:45:00	00:14:15	3ABN KIDS CAMP CREATION CRAFTS	Join the fun to make this rocking paper plate angel with a scroll.
22-05-2023	08:00:00	00:55:30	3ABN TODAY BIBLE Q&A	According to Revelation 19:10, what exactly is the spirit of prophecy? John Dinzey will provide a biblical answer to this question and many more. Shelley Quinn and Daniel Perrin also answer some in-depth questions from viewers like you. Don't forget to submit your questions to BibleQA@3abn.tv.
22-05-2023	09:00:00	00:28:30	PRAISE HIM NOW	TBA
22-05-2023	09:30:00	00:27:45	BOOKS OF THE BOOK	Unique Features of John Deyvy Rodriguez & Jon Paulien JBOTB00001A
22-05-2023	10:00:00	00:58:30	DANIEL ALL ACCESS	Pastor CA Murray walks through the book of Daniel and digs deeper into the study of Daniel chapter 8 where another vision is given to the prophet. This study fills in additional information in the prophetic landscape. This is another prophetic line that amplifies the ones found in the previous chapters.
22-05-2023	11:00:00	00:58:30	3ABN SABBATH SCHOOL PANEL	The great controversy theme is summarized in Revelation with the symbolism of two women: one clothed with the sun (Revelation 12), and one dressed in scarlet (Revelation 17). In this week’s lesson, we will study these two women and probe the conflict between truth and error.
22-05-2023	12:00:00	00:58:30	BEHOLD THE LAMB PRESENTS	“It is a solemn statement that I make to the church, that not ONE in TWENTY whose names are registered upon the church books are prepared to close their earthly history, and would be as verily without God and without hope in the world as the common sinner. They are professedly serving God, but they are more earnestly serving mammon. This half-and-half work is a constant denying of Christ, rather than a confessing of Christ. So many have brought into the church their own unsubdued spirit, unrefined; their spiritual taste is perverted by their own immoral, debasing corruptions, symbolizing the world in spirit, in heart, in purpose, confirming themselves in lustful practices, and are full of deception through and through in their professed Christian life. Living as sinners, claiming to be Christians! Those who claim to be Christians and will confess Christ should come out from among them and touch not the unclean thing, and be separate. ...” {Christian Service, p 41.1} Examine yourself. If you find that you are NOT on the side of living in a saving relationship with Christ, take decided ACTION now to make the necessary changes BEFORE it is everlastingly too late! And to help you do this, join Pastor Kenny & Chris Shelton for “The Time for Decided Action Has Come!”
22-05-2023	13:00:00	00:28:00	OFF THE GRID	Kentucky Disastor Relief
22-05-2023	13:30:00	00:27:10	ABUNDANT LIVING	Plaque Attacks Curtis & Paula Eakins
22-05-2023	14:00:00	00:28:30	ACTION 4 LIFE	Bike Store #1
22-05-2023	14:30:00	00:28:32	HEAVEN'S POINT OF VIEW	1 Corinthians 7:10-16, Part 4
22-05-2023	15:00:00	00:55:30	3ABN TODAY BIBLE Q&A	According to Revelation 19:10, what exactly is the spirit of prophecy? John Dinzey will provide a biblical answer to this question and many more. Shelley Quinn and Daniel Perrin also answer some in-depth questions from viewers like you. Don't forget to submit your questions to BibleQA@3abn.tv.
22-05-2023	16:00:00	00:27:30	3ABN KIDS CAMP KITCHEN FUN	Grab your measuring cups and get ready to make this simple crispy treat.
22-05-2023	16:30:00	00:14:30	TINY TOTS KITCHEN	Tiny tots learn how to cook with Miss Cinda. Miss Cinda's Baked Beans
22-05-2023	16:45:00	00:14:30	TINY TOTS WORSHIP	Heaven Is A Happy Place
22-05-2023	17:00:00	00:28:30	ASAP MINISTRIES	To All Who Thirst
22-05-2023	17:30:00	00:26:58	YOUR FAVORITES BY REQUEST	Bless The Lord, Oh My Soul
22-05-2023	18:00:00	00:28:30	IIW SABBATH SCHOOL	TBA
22-05-2023	18:30:00	00:28:15	ENJOY HEALTHY EATING	The pathway to living healthier includes understanding nutritional guidelines for optimum health. In this presentation, Mrs. Finley will review the nutritional guidelines of the United States Department of Agriculture (USDA) on nutrition and meal balancing. She will present practical ideas of how you can plan nutritious delicious meals on a whole-food plant-based diet.
22-05-2023	19:00:00	00:56:39	UNLOCKING BIBLE PROPHECY	With numerous churches claiming to have the truth and demanding the attention of Christians, how in the world is one to discover the true church? Does God have a true church? Living in the 21st century, the world has never had so much access to science, technology, and knowledge; yet, what we find is that this generation is the most depressed and lonely. Is there a solution to this? Cami presents a solution in The Remnant.
22-05-2023	20:00:00	00:55:30	3ABN TODAY BIBLE Q&A	According to Revelation 19:10, what exactly is the spirit of prophecy? John Dinzey will provide a biblical answer to this question and many more. Shelley Quinn and Daniel Perrin also answer some in-depth questions from viewers like you. Don't forget to submit your questions to BibleQA@3abn.tv.
22-05-2023	21:00:00	00:58:15	SUMMER CAMP MEETING	Together we will be focusing on God‘s character, His long-suffering, loving patience with you and me. God forewarns us that His patience will come to an end just like in the days of Noah. Yes, Scripture reminds us that God is patient – until He isn’t.
22-05-2023	22:00:00	00:29:00	THE CARTER REPORT	Nothing Shall Be Impossible for You Part 1 of 2
22-05-2023	22:30:00	00:29:00	THE CARTER REPORT	Nothing Shall Be Impossible for You Part 2 of 2
22-05-2023	23:00:00	00:55:30	3ABN TODAY BIBLE Q&A	According to Revelation 19:10, what exactly is the spirit of prophecy? John Dinzey will provide a biblical answer to this question and many more. Shelley Quinn and Daniel Perrin also answer some in-depth questions from viewers like you. Don't forget to submit your questions to BibleQA@3abn.tv.
23-05-2023	00:00:00	00:29:00	THE CARTER REPORT	The Main Truths are the Plain Truths, and the Plain Truths are theMain Truths Part 1 of 2
23-05-2023	00:30:00	00:29:00	THE CARTER REPORT	The Main Truths are the Plain Truths, and the Plain Truths are theMain Truths Part 2 of 2
23-05-2023	01:00:00	00:58:30	REVIVED BY THE SPIRIT	Is the Holy Spirit a divine influence, a force emanating from God or is the Holy Spirit the Third Person of the Godhead? Many Christians are confused on this point.
23-05-2023	02:00:00	00:28:30	OPTIMIZE 4 LIFE	Optimize Your Muscular System
23-05-2023	02:30:00	00:28:30	THE INCREDIBLE JOURNEY	William Carey and his family sailed to India in 1793. He often faced hardship and sorrow there, but he didn’t abandon his mission and stayed for over 40 years. He oversaw more translations of the Bible than had been done in all previous Christian history combined. Life was always challenging for William Carey. But he refused to quit, even when a devastating fire destroyed years of his literary work. His legacy has inspired countless others from his own day to the present. He became known as the revered “Friend of India” and the “ Father of Modern Missions.” William Carey shows dramatically how a life dedicated to God can make a profound difference in the world.
23-05-2023	03:00:00	00:28:00	SANCTUARY, SALVATION, AND OUR SAVIOR	The first compartment of the sanctuary is the courtyard. The courtyard is where we are covered and cleansed by the blood of Jesus. We are justified by faith through the blood of the Lamb in the courtyard. It is where we experience the imputed righteousness of Christ and are born again. Hosted by David Shin.
23-05-2023	03:30:00	00:28:30	AUTHENTIC	Birds of Paradise
23-05-2023	04:00:00	00:58:30	NEW PERCEPTIONS	Albert Einstein's (Resurrection) Secret to Happiness—Sign Me Up!
23-05-2023	05:00:00	00:28:30	SALVATION IN SYMBOLS AND SIGNS	Jesus First Ivor Myers (Host), James Rafferty (Host), Jason Bradley, Yvonne Lewis
23-05-2023	05:30:00	00:28:30	WONDERFULLY MADE	Overweight Lee Wellard & Dr. Scott Grivas
23-05-2023	06:00:00	00:28:31	BODY AND SPIRIT AEROBICS	Stress Becky Garber, Dick Nunez, Fred Garber
23-05-2023	06:30:00	00:28:30	THE HEAVENS DECLARE	Creating a Sun on Earth
23-05-2023	07:00:00	00:28:30	TINY TOTS FOR JESUS	Jesus Is King Linda Johnson
23-05-2023	07:30:00	00:28:30	MARANATHA MISSION STORIES	TBA
23-05-2023	08:00:00	01:56:00	3ABN TODAY  LIVE	TBA
23-05-2023	10:00:00	00:28:15	PIANO PRAISE	There's something about a simple gospel song that stirs up sentiment, invoking memories and an attitude of worship.  Piano Praise, is a musical program by various pianists for the purpose of leading us to the throne of God.  Let's worship the King and make His praise glorious!
23-05-2023	10:30:00	00:28:30	ADVENTURES IN MISSIONS	Youth for Christ
23-05-2023	11:00:00	00:28:30	ASAP MINISTRIES	Unto The Least
23-05-2023	11:30:00	00:28:30	WHEN WE TALK	Join the Conways as they share how to be free from chains that keep us in broken cycles.
23-05-2023	12:00:00	00:58:00	REVELATION'S ANCIENT DISCOVERIES	Can an individual really be sure of truth? Does God have a true church on earth today? Is it possible to know which church is His true church? Both the Old and the New Testaments are designed to give certainty, definiteness and concrete answers to these questions.
23-05-2023	13:00:00	00:28:30	MULTITUDE OF COUNSELORS	Tina and Roger are an older, upper middle-class African American couple with a long-established pattern of miscommunication in their 38-year marriage. Tina wishes Roger would talk to her more, and Roger interprets Tina’s pushing for more communication as criticism. Tina feels abandoned and Roger feels that Tina finds him inadequate. She says, “He doesn’t love me!” He says, “I’ll never be good enough for her!” Tina has a group of lady friends at church who engage in various missionary
23-05-2023	13:30:00	00:27:30	COOK 30	Mini Butternut Frittatas
23-05-2023	14:00:00	00:28:30	BODY AND SPIRIT (NEW)	Walk For Life
23-05-2023	14:30:00	00:14:15	UNSHACKLED PURPOSE	Imagine being locked down 23 hours a day, only allowed to take a shower two to three times a week, isolated, and held captive by your thoughts. Tune in to see the message of hope we shared with the men in CIF.
23-05-2023	14:45:00	00:14:45	INTIMATE CLARITY	Our sinful world is obsessed with the love of power, but the gospel is about the power of love. To truly love another person in this sin context, the Holy Spirit must give us a servant-heart for others.
23-05-2023	15:00:00	00:55:30	3ABN TODAY	Join Pastor John Lomacang in this informative interview with Elder Bill Knott, the Executive Editor at Adventist Review Ministries. You will hear of new media projects including GraceNotes, Dawn & Sunny, and Babylon Quest. This is an interview you don't want to miss!
23-05-2023	16:00:00	00:14:30	3ABN KIDS CAMP BIBLE GEMS	Imagine how awesome it would have been to see God create the World. Join us as we discuss the Creation week.
23-05-2023	16:15:00	00:14:30	3ABN KIDS CAMP BIBLE BUZZ	Do you know why Adam and Eve made a bad choice? It is your turn to choose the right answer to these questions.
23-05-2023	16:30:00	00:14:30	KIDS X-PRESS	Creating Peace
23-05-2023	16:45:00	00:14:15	BIBLE TREASURES	Why is there so much death around us? Death was not part of God’s plan and a fun excavation side trip helps the crew realize that God will one day recreate us to live forever.
23-05-2023	17:00:00	00:28:30	EVOLUTION IMPOSSIBLE	In this program we are talking about one of the most important components of Darwin’s theory of evolution—random mutations. Darwin believed that we all evolved through a series of genetic mutations—we are all mutants of a common ancestor. But is that true? Watch to find out what really happens as the result of mutations.
23-05-2023	17:30:00	00:27:45	THE INCOMPARABLE JESUS	Yes! And now the Saints sit in the power seat. Courtesy of The Incomparable Jesus
23-05-2023	18:00:00	00:28:00	MISSION 360	The Amazon life saver, the I Will Go bike ride, and Harvard University.  Join us as we explore mission around the world!
23-05-2023	18:30:00	00:28:30	TIMELESS HEALING INSIGHTS	Healing Insights from the Gospel of Mark: Requirements for Healing: Part 2 of 2
23-05-2023	19:00:00	00:58:30	THREE ANGELS MESSAGE.	The Beginning Of Wisdom Pr. Stephen Bohr
23-05-2023	20:00:00	00:55:30	3ABN TODAY	Join Pastor John Lomacang in this informative interview with Elder Bill Knott, the Executive Editor at Adventist Review Ministries. You will hear of new media projects including GraceNotes, Dawn & Sunny, and Babylon Quest. This is an interview you don't want to miss!
23-05-2023	21:00:00	00:58:30	BEHOLD THE LAMB PRESENTS	“It is a solemn statement that I make to the church, that not ONE in TWENTY whose names are registered upon the church books are prepared to close their earthly history, and would be as verily without God and without hope in the world as the common sinner. They are professedly serving God, but they are more earnestly serving mammon. This half-and-half work is a constant denying of Christ, rather than a confessing of Christ. So many have brought into the church their own unsubdued spirit, unrefined; their spiritual taste is perverted by their own immoral, debasing corruptions, symbolizing the world in spirit, in heart, in purpose, confirming themselves in lustful practices, and are full of deception through and through in their professed Christian life. Living as sinners, claiming to be Christians! Those who claim to be Christians and will confess Christ should come out from among them and touch not the unclean thing, and be separate. ...” {Christian Service, p 41.1} Examine yourself. If you find that you are NOT on the side of living in a saving relationship with Christ, take decided ACTION now to make the necessary changes BEFORE it is everlastingly too late! And to help you do this, join Pastor Kenny & Chris Shelton for “The Time for Decided Action Has Come!”
23-05-2023	22:00:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	You need to be living a life of prayer if you want to move mountains. Pastor Doug presents seven Bible secrets to mountain-moving faith.
23-05-2023	22:30:00	00:28:20	DIGITAL DISCONNECT	We're definitely experiencing a digital disconnect - from the Lord, from family, from friends. And restoration can come in the form of a 'disconnect' from the problematic media.
23-05-2023	23:00:00	00:55:30	3ABN TODAY	Join Pastor John Lomacang in this informative interview with Elder Bill Knott, the Executive Editor at Adventist Review Ministries. You will hear of new media projects including GraceNotes, Dawn & Sunny, and Babylon Quest. This is an interview you don't want to miss!
24-05-2023	00:00:00	00:28:30	ASAP MINISTRIES	Unto The Least
24-05-2023	00:30:00	00:28:30	JESUS 4 ASIA NOW	How a local church in America is making a huge impact in 10 towns in India by sponsoring Bible workers.
24-05-2023	01:00:00	00:14:30	CHILD IMPACT INTERNATIONAL	This episode of Hope in Motion highlights the story of a baby boy abandoned in a graveyard. Find out what happened next.
24-05-2023	01:15:00	00:14:15	JOURNEYS	Miikael was a thoroughly skeptical agnostic with a strong dislike for Christianity and a God who burns people in hell forever. A chance brush with the dark world of spirits prompts him to ask some deeper questions.
24-05-2023	01:30:00	00:27:30	THE CREATOR REVEALED	Are other creatures fundamentally different from humans? The surprising answer is both “Yes” and “No”. Why does the biblical account of creation lead us to believe that there should be profound similarities between humans and other living things? What makes us different? How does the Bible define the relationship between humans and other creatures?
24-05-2023	02:00:00	00:58:31	REVELATION OF JESUS CHRIST	Second Coming Of Christ
24-05-2023	03:00:00	00:58:00	THREE COSMIC MESSAGES: EARTH'S FINAL CONFLICT	The Seal of God and Mark of the Beast Part 1 of 2
24-05-2023	04:00:00	00:58:15	SUMMER CAMP MEETING	Together we will be focusing on God‘s character, His long-suffering, loving patience with you and me. God forewarns us that His patience will come to an end just like in the days of Noah. Yes, Scripture reminds us that God is patient – until He isn’t.
24-05-2023	05:00:00	00:28:30	WHITE HORSE MEDIA	MONEY plays a large role in the battle between Jesus and Satan. White Horse Media’s 7-part series explores the peril and power of money, laziness, working, eliminating debt, saving, tithes and offerings, investing vs. gambling, retirement, and earth’s final crisis when “no man can buy or sell save he that has the mark.” Revelation 13:17. Based on Scripture and practical wise principles.
24-05-2023	05:30:00	00:28:00	ENJOY HEALTHY EATING	Did you know that eating foods with a variety of colors means good nutrition? The vitamins, minerals, phytochemicals, and antioxidants in fruits and vegetables may be more powerful for your health than any pill. Mrs. Finley and her daughter and granddaughter will present an attractive variety of dishes for healthy breakfasts, dinners, and suppers.
24-05-2023	06:00:00	00:28:31	BODY AND SPIRIT	Slow Training For Women Dick Nunez, Kim Rogers, Madison Turner
24-05-2023	06:30:00	00:28:30	IT IS WRITTEN	The March of Death
24-05-2023	07:00:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	Why do we need the Holy Spirit?
24-05-2023	07:30:00	00:29:00	IT IS WRITTEN CANADA	From R&B to a Soul Set Free
24-05-2023	08:00:00	00:55:11	TODAY COOKING	Eggplant Fans Garbanzo Crepe Filling Lucia’s Cheezy Topping Lucia’s Savory Garbanzo Crepe Batter Cabbage Cashew Stir Fry
24-05-2023	09:00:00	00:28:30	THE GRACE PIPELINE	Sanctification Seeker Shelley Quinn
24-05-2023	09:30:00	00:28:30	THUNDER IN THE HOLY LAND	Hell & Abraham's Hairy Chest
24-05-2023	10:00:00	00:55:00	3ABN AUSTRALIA HOMECOMING	Many believe the God of the Old Testament is a different God to the one in the New Testament. However, Jesus is the God of both the Old Testament and the New Testament. The stories of the anti–deluvians, Sodom, and Jericho, are only three of the many stories in the Old Testament that show the grace of God. It is important that we understand God’s unchanging character, which especially matters to those of us living in the last days.
24-05-2023	11:00:00	00:29:00	THE CARTER REPORT	How to Survive The End Times Part 1 of 2
24-05-2023	11:30:00	00:29:00	THE CARTER REPORT	How to Survive The End Times Part 2 of 2
24-05-2023	12:00:00	00:57:31	CELEBRATING LIFE IN RECOVERY	Hiv With Love Behind It Cheri Peters (Host), Barb Wise, Rick Wise
24-05-2023	13:00:00	00:28:32	LINEAGE	The work started by John Wycliffe would spread and bear fruit across in Bohemia (modern day Czechia) and would lead to a national revival there. Two of the leading figures Jan Huss and Jerome would sadly be martyred for their faith but their legacy would live on long after they were gone. This episode also looks at the groundbreaking impact that the Gutenberg Press would have, particular several decades after its invention when Martin Luther came along.
24-05-2023	13:30:00	00:27:10	ABUNDANT LIVING	Different Strokes Curtis & Paula Eakins
24-05-2023	14:00:00	00:28:30	ACTION 4 LIFE	Running Center
24-05-2023	14:30:00	00:28:30	PERFECTING ME	Character and Hourly Prayer, Wintley Phipps (host)
